<<unique-hcontext>>	org.prevayler.demos.demo2.business.AccountEntry::: (Mock)	<<unique-context>>	<org.prevayler.PrevaylerFactory: org.prevayler.Prevayler createCheckpointPrevayler(java.io.Serializable,java.lang.String)>/@parameter0
<<unique-hcontext>>	java.lang.String::: (Mock)	<<unique-context>>	<org.prevayler.PrevaylerFactory: org.prevayler.Prevayler createCheckpointPrevayler(java.io.Serializable,java.lang.String)>/@parameter1
<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<org.prevayler.demos.demo2.MainReplicaServer: void main(java.lang.String[])>/@parameter0	@ Replication
<<unique-hcontext>>	java.lang.String::: (Mock)	<<unique-context>>	<org.prevayler.foundation.FileManager: java.io.File produceDirectory(java.lang.String)>/directoryPath#_0
<<unique-hcontext>>	java.lang.String::: (Mock)	<<unique-context>>	<org.prevayler.implementation.PrevaylerDirectory: void checkValidSnapshotSuffix(java.lang.String)>/suffix#_0
<<unique-hcontext>>	java.lang.String::: (Mock)	<<unique-context>>	<org.prevayler.implementation.PrevaylerDirectory: void checkValidJournalSuffix(java.lang.String)>/suffix#_0
<<unique-hcontext>>	java.lang.Object::: (Mock)	<<unique-context>>	<org.prevayler.foundation.Cool: void wait(java.lang.Object)>/object#_0
<<unique-hcontext>>	java.lang.Exception::: (Mock)	<<unique-context>>	<org.prevayler.foundation.Cool: void unexpected(java.lang.Exception)>/e#_0
<<unique-hcontext>>	org.prevayler.implementation.publishing.POBox::: (Mock)	<<unique-context>>	<org.prevayler.foundation.Cool: void startDaemon(java.lang.Runnable)>/runnable#_0
<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<org.prevayler.demos.demo2.Main: void main(java.lang.String[])>/ignored#_0
<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<org.prevayler.demos.demo1.Main: void main(java.lang.String[])>/args#_0
<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<org.prevayler.demos.demo2.MainSkaringa: void main(java.lang.String[])>/args#_0	@ Snapshot
<<unique-hcontext>>	org.prevayler.foundation.Chunk::: (Mock)	<<unique-context>>	<org.prevayler.implementation.TransactionTimestamp: org.prevayler.implementation.TransactionTimestamp fromChunk(org.prevayler.foundation.Chunk)>/chunk#_0
<<unique-hcontext>>	java.lang.Object::: (Mock)	<<unique-context>>	<org.prevayler.foundation.DeepCopier: java.lang.Object deepCopy(java.lang.Object)>/original#_0
<<unique-hcontext>>	org.prevayler.foundation.serialization.SkaringaSerializer::: (Mock)	<<unique-context>>	<org.prevayler.foundation.DeepCopier: java.lang.Object deepCopy(java.lang.Object,org.prevayler.foundation.serialization.Serializer)>/serializer#_0
<<unique-hcontext>>	java.lang.Object::: (Mock)	<<unique-context>>	<org.prevayler.foundation.DeepCopier: java.lang.Object deepCopy(java.lang.Object,org.prevayler.foundation.serialization.Serializer)>/original#_0
<<unique-hcontext>>	org.prevayler.foundation.serialization.SkaringaSerializer::: (Mock)	<<unique-context>>	<org.prevayler.foundation.DeepCopier: java.lang.Object deepCopyParallel(java.lang.Object,org.prevayler.foundation.serialization.Serializer)>/serializer#_0
<<unique-hcontext>>	java.lang.Object::: (Mock)	<<unique-context>>	<org.prevayler.foundation.DeepCopier: java.lang.Object deepCopyParallel(java.lang.Object,org.prevayler.foundation.serialization.Serializer)>/original#_0
<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<org.prevayler.demos.demo2.MainXStream: void main(java.lang.String[])>/args#_0	@ Snapshot
<<unique-hcontext>>	java.lang.String::: (Mock)	<<unique-context>>	<org.prevayler.demos.scalability.prevayler.PrevalenceTest: void delete(java.lang.String)>/dir#_0
<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/args#_0
<<unique-hcontext>>	org.prevayler.foundation.Chunk::: (Mock)	<<unique-context>>	<org.prevayler.foundation.Chunking: void writeChunk(java.io.OutputStream,org.prevayler.foundation.Chunk)>/chunk#_0
<<unique-hcontext>>	java.io.OutputStream::: (Mock)	<<unique-context>>	<org.prevayler.foundation.Chunking: void writeChunk(java.io.OutputStream,org.prevayler.foundation.Chunk)>/stream#_0
<<unique-hcontext>>	java.io.InputStream::: (Mock)	<<unique-context>>	<org.prevayler.foundation.Chunking: org.prevayler.foundation.Chunk readChunk(java.io.InputStream)>/stream#_0
<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<org.prevayler.demos.demo2.MainReplica: void main(java.lang.String[])>/args#_0	@ Replication
<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<org.prevayler.demos.demo2.MainTransient: void main(java.lang.String[])>/ignored#_0
<<unique-hcontext>>	org.prevayler.demos.demo2.business.AccountEntry::: (Mock)	<<unique-context>>	<org.prevayler.PrevaylerFactory: org.prevayler.Prevayler createPrevayler(java.io.Serializable)>/newPrevalentSystem#_0
<<unique-hcontext>>	org.prevayler.demos.demo2.business.AccountEntry::: (Mock)	<<unique-context>>	<org.prevayler.PrevaylerFactory: org.prevayler.Prevayler createPrevayler(java.io.Serializable,java.lang.String)>/newPrevalentSystem#_0
<<unique-hcontext>>	java.lang.String::: (Mock)	<<unique-context>>	<org.prevayler.PrevaylerFactory: org.prevayler.Prevayler createPrevayler(java.io.Serializable,java.lang.String)>/prevalenceBase#_0
<<unique-hcontext>>	org.prevayler.demos.demo2.business.AccountEntry::: (Mock)	<<unique-context>>	<org.prevayler.PrevaylerFactory: org.prevayler.Prevayler createTransientPrevayler(java.io.Serializable)>/newPrevalentSystem#_0
<<unique-hcontext>>	org.prevayler.demos.demo2.business.AccountEntry::: (Mock)	<<unique-context>>	<org.prevayler.PrevaylerFactory: org.prevayler.Prevayler createTransientPrevayler(java.io.Serializable,java.lang.String)>/newPrevalentSystem#_0
<<unique-hcontext>>	java.lang.String::: (Mock)	<<unique-context>>	<org.prevayler.PrevaylerFactory: org.prevayler.Prevayler createTransientPrevayler(java.io.Serializable,java.lang.String)>/snapshotDirectory#_0
<<unique-hcontext>>	org.prevayler.demos.demo2.business.AccountEntry::: (Mock)	<<unique-context>>	<org.prevayler.PrevaylerFactory: org.prevayler.Prevayler createCheckpointPrevayler(java.io.Serializable,java.lang.String)>/newPrevalentSystem#_0
<<unique-hcontext>>	java.lang.String::: (Mock)	<<unique-context>>	<org.prevayler.PrevaylerFactory: org.prevayler.Prevayler createCheckpointPrevayler(java.io.Serializable,java.lang.String)>/snapshotDirectory#_0
<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<org.prevayler.demos.demo2.MainReplicaServer: void main(java.lang.String[])>/ignored#_0	@ Replication
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.foundation.FileManager: void produceDirectory(java.io.File)>/$stringconstant0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.foundation.FileManager: void produceDirectory(java.io.File)>/$stringconstant1
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<org.prevayler.foundation.FileManager: void produceDirectory(java.io.File)>/$r5
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<org.prevayler.foundation.FileManager: void produceDirectory(java.io.File)>/$r1
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.implementation.PrevaylerDirectory: void checkValidSnapshotSuffix(java.lang.String)>/$stringconstant0
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<org.prevayler.implementation.PrevaylerDirectory: void checkValidSnapshotSuffix(java.lang.String)>/$r1
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.implementation.PrevaylerDirectory: void checkValidJournalSuffix(java.lang.String)>/$stringconstant0
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<org.prevayler.implementation.PrevaylerDirectory: void checkValidJournalSuffix(java.lang.String)>/$r1
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.implementation.PrevaylerDirectory: long snapshotVersion(java.io.File)>/$stringconstant0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.implementation.PrevaylerDirectory: long journalVersion(java.io.File)>/$stringconstant0
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<org.prevayler.implementation.PrevaylerDirectory: void renameUnusedFile(java.io.File)>/$r1
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.foundation.Cool: void unexpected(java.lang.Exception)>/$stringconstant0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.demo2.Main: void main(java.lang.String[])>/$stringconstant0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.demo2.Main: void main(java.lang.String[])>/$stringconstant1
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.demo1.Main: void main(java.lang.String[])>/$stringconstant0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.demo2.MainSkaringa: void main(java.lang.String[])>/$stringconstant0	@ (((Snapshot /\ Snapshot) /\ Snapshot) /\ Snapshot)
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.demo2.MainSkaringa: void main(java.lang.String[])>/$stringconstant1	@ (((Snapshot /\ Snapshot) /\ Snapshot) /\ Snapshot)
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.implementation.TransactionTimestamp: org.prevayler.implementation.TransactionTimestamp fromChunk(org.prevayler.foundation.Chunk)>/$stringconstant0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.implementation.TransactionTimestamp: org.prevayler.implementation.TransactionTimestamp fromChunk(org.prevayler.foundation.Chunk)>/$stringconstant1
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.demo2.MainXStream: void main(java.lang.String[])>/$stringconstant0	@ (((Snapshot /\ Snapshot) /\ Snapshot) /\ Snapshot)
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.demo2.MainXStream: void main(java.lang.String[])>/$stringconstant1	@ (((Snapshot /\ Snapshot) /\ Snapshot) /\ Snapshot)
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant1
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant2
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant3
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant4
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant5
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant6
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant7
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant8
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant9
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant10
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant11
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant12
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant13
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$stringconstant14
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<org.prevayler.demos.scalability.Main: void main(java.lang.String[])>/$r0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.foundation.Chunking: void writeChunk(java.io.OutputStream,org.prevayler.foundation.Chunk)>/$stringconstant0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.foundation.Chunking: void writeChunk(java.io.OutputStream,org.prevayler.foundation.Chunk)>/$stringconstant1
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<org.prevayler.foundation.Chunking: void writeChunk(java.io.OutputStream,org.prevayler.foundation.Chunk)>/$r17
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<org.prevayler.foundation.Chunking: void writeChunk(java.io.OutputStream,org.prevayler.foundation.Chunk)>/$r12
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<org.prevayler.foundation.Chunking: org.prevayler.foundation.Chunk readChunk(java.io.InputStream)>/$stringconstant0
