<lancs.mobilemedia.core.ui.controller.ScreenSingleton: lancs.mobilemedia.core.ui.controller.ScreenSingleton getInstance()>/new lancs.mobilemedia.core.ui.controller.ScreenSingleton/0	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: lancs.mobilemedia.core.ui.controller.ScreenSingleton getInstance()>/$r2
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaData(java.lang.String,java.lang.String,java.lang.String)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addPassword(java.lang.String,java.lang.String)>/@this	@ (NewCompound1 /\ (Photo /\ Photo))
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: java.lang.String getPassword(java.lang.String)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaData(lancs.mobilemedia.core.ui.datamodel.MediaData,java.lang.String)>/@this	@ ((captureVideo /\ captureVideo) /\ (Photo /\ Photo))
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: lancs.mobilemedia.core.ui.datamodel.MediaData[] loadMediaDataFromRMS(java.lang.String)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: boolean updateMediaInfo(lancs.mobilemedia.core.ui.datamodel.MediaData,lancs.mobilemedia.core.ui.datamodel.MediaData)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: lancs.mobilemedia.core.ui.datamodel.MediaData getMediaInfo(java.lang.String)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void setMediaInfo(java.lang.String,lancs.mobilemedia.core.ui.datamodel.MediaData)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: byte[] loadMediaBytesFromRMS(java.lang.String,int)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: boolean deleteSingleMediaFromRMS(java.lang.String,java.lang.String)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void createNewAlbum(java.lang.String)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void deleteAlbum(java.lang.String)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: java.lang.String[] getAlbumNames()>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: java.util.Hashtable getMediaInfoTable()>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void setMediaInfoTable(java.util.Hashtable)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<lancs.mobilemedia.core.ui.MainUIMidlet: void <init>()>/@this
lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<lancs.mobilemedia.core.ui.MainUIMidlet: void startApp()>/@this
lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<lancs.mobilemedia.core.ui.MainUIMidlet: void pauseApp()>/@this
lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<lancs.mobilemedia.core.ui.MainUIMidlet: void destroyApp(boolean)>/@this
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.VideoAlbumData: void <init>()>/@this
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.VideoAlbumData: java.io.InputStream getVideoFromRecordStore(java.lang.String,java.lang.String)>/@this	@ (x_MusicOrVideo /\ x_MusicOrVideo)
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: void <init>(int,java.lang.String,java.lang.String)>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: int getRecordId()>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setRecordId(int)>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: int getForeignRecordId()>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setForeignRecordId(int)>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: java.lang.String getMediaLabel()>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setMediaLabel(java.lang.String)>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: java.lang.String getParentAlbumName()>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setParentAlbumName(java.lang.String)>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: void toggleFavorite()>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setFavorite(boolean)>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: boolean isFavorite()>/@this
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: void increaseNumberOfViews()>/@this	@ Media
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: int getNumberOfViews()>/@this	@ Media
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setNumberOfViews(int)>/@this	@ Media
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: java.lang.String getTypeMedia()>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setTypeMedia(java.lang.String)>/@this	@ (Photo /\ Photo)
lancs.mobilemedia.core.ui.screens.PlayMediaScreen::: (Mock)	<lancs.mobilemedia.core.ui.screens.PlayMediaScreen: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,java.io.InputStream,java.lang.String,lancs.mobilemedia.core.ui.controller.AbstractController)>/@this
lancs.mobilemedia.core.ui.screens.PlayMediaScreen::: (Mock)	<lancs.mobilemedia.core.ui.screens.PlayMediaScreen: void itemStateChanged(javax.microedition.lcdui.Item)>/@this
lancs.mobilemedia.core.ui.screens.PlayMediaScreen::: (Mock)	<lancs.mobilemedia.core.ui.screens.PlayMediaScreen: void startPlay()>/@this
lancs.mobilemedia.core.ui.screens.PlayMediaScreen::: (Mock)	<lancs.mobilemedia.core.ui.screens.PlayMediaScreen: void pausePlay()>/@this
lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor: void <init>(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/@this	@ includeMMAPI
lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor: void resetRecordStore()>/@this	@ includeMMAPI
lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor: void addImageData(java.lang.String,byte[],java.lang.String)>/@this	@ ((includeMMAPI /\ includeFavourites) /\ (includeMMAPI /\ includeFavourites))
lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor: javax.microedition.lcdui.Image loadSingleImageFromRMS(java.lang.String,int)>/@this	@ includeMMAPI
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,javax.microedition.lcdui.List)>/@this	@ MobilMedia
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: lancs.mobilemedia.core.ui.controller.BaseController getImageController()>/@this	@ (MobilMedia /\ (includeMMAPI /\ MobilMedia))
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: void setImageController(lancs.mobilemedia.core.ui.controller.BaseController)>/@this	@ (MobilMedia /\ (includeMMAPI /\ MobilMedia))
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: lancs.mobilemedia.core.ui.datamodel.AlbumData getImageAlbumData()>/@this	@ (MobilMedia /\ (includeMMAPI /\ MobilMedia))
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: void setImageAlbumData(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/@this	@ (MobilMedia /\ (includeMMAPI /\ MobilMedia))
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: lancs.mobilemedia.core.ui.controller.BaseController getMusicController()>/@this	@ (MobilMedia /\ (x_NotPrivacy /\ MobilMedia))
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: void setMusicController(lancs.mobilemedia.core.ui.controller.BaseController)>/@this	@ (MobilMedia /\ (x_NotPrivacy /\ MobilMedia))
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: lancs.mobilemedia.core.ui.datamodel.AlbumData getMusicAlbumData()>/@this	@ (MobilMedia /\ (x_NotPrivacy /\ MobilMedia))
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: void setMusicAlbumData(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/@this	@ (MobilMedia /\ (x_NotPrivacy /\ MobilMedia))
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: lancs.mobilemedia.core.ui.controller.BaseController getVideoController()>/@this	@ (MobilMedia /\ (x_MusicOrVideo /\ MobilMedia))
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: void setVideoController(lancs.mobilemedia.core.ui.controller.BaseController)>/@this	@ (MobilMedia /\ (x_MusicOrVideo /\ MobilMedia))
lancs.mobilemedia.core.ui.controller.SelectMediaController::: (Mock)	<lancs.mobilemedia.core.ui.controller.SelectMediaController: lancs.mobilemedia.core.ui.datamodel.AlbumData getVideoAlbumData()>/@this	@ (MobilMedia /\ (x_MusicOrVideo /\ MobilMedia))
